timestamp,event_name,direction,kalshi_price,poly_price,total_cost,theoretical_profit,margin,kalshi_ticker,poly_condition_id
2026-02-11T18:17:41+00:00,WCBB: Fordham vs Saint Louis (Feb 11),Buy YES@Kalshi + Buy NO@Polymarket,0.1900,0.7900,0.9800,0.0200,2.00%
2026-02-11T18:17:41+00:00,WCBB: Fordham vs Saint Louis (Feb 11),Buy NO@Kalshi + Buy YES@Polymarket,0.8200,0.1500,0.9700,0.0300,3.00%
2026-02-11T18:17:51+00:00,WCBB: Fordham vs Saint Louis (Feb 11),Buy YES@Kalshi + Buy NO@Polymarket,0.1900,0.7900,0.9800,0.0200,2.00%
2026-02-11T18:17:51+00:00,WCBB: Fordham vs Saint Louis (Feb 11),Buy NO@Kalshi + Buy YES@Polymarket,0.8200,0.1500,0.9700,0.0300,3.00%
2026-02-11T18:18:02+00:00,WCBB: Fordham vs Saint Louis (Feb 11),Buy YES@Kalshi + Buy NO@Polymarket,0.1900,0.7900,0.9800,0.0200,2.00%
2026-02-11T18:18:02+00:00,WCBB: Fordham vs Saint Louis (Feb 11),Buy NO@Kalshi + Buy YES@Polymarket,0.8200,0.1500,0.9700,0.0300,3.00%
2026-02-11T18:18:12+00:00,WCBB: Fordham vs Saint Louis (Feb 11),Buy YES@Kalshi + Buy NO@Polymarket,0.1900,0.7900,0.9800,0.0200,2.00%
2026-02-11T18:18:12+00:00,WCBB: Fordham vs Saint Louis (Feb 11),Buy NO@Kalshi + Buy YES@Polymarket,0.8200,0.1500,0.9700,0.0300,3.00%
2026-02-11T18:18:23+00:00,WCBB: Fordham vs Saint Louis (Feb 11),Buy YES@Kalshi + Buy NO@Polymarket,0.1900,0.7800,0.9700,0.0300,3.00%
2026-02-11T18:18:23+00:00,WCBB: Fordham vs Saint Louis (Feb 11),Buy NO@Kalshi + Buy YES@Polymarket,0.8200,0.1500,0.9700,0.0300,3.00%
2026-02-11T18:18:33+00:00,WCBB: Fordham vs Saint Louis (Feb 11),Buy YES@Kalshi + Buy NO@Polymarket,0.1900,0.7900,0.9800,0.0200,2.00%
2026-02-11T18:18:33+00:00,WCBB: Fordham vs Saint Louis (Feb 11),Buy NO@Kalshi + Buy YES@Polymarket,0.8200,0.1500,0.9700,0.0300,3.00%
2026-02-11T18:18:44+00:00,WCBB: Fordham vs Saint Louis (Feb 11),Buy YES@Kalshi + Buy NO@Polymarket,0.1900,0.7800,0.9700,0.0300,3.00%
2026-02-11T18:18:44+00:00,WCBB: Fordham vs Saint Louis (Feb 11),Buy NO@Kalshi + Buy YES@Polymarket,0.8200,0.1500,0.9700,0.0300,3.00%
2026-02-11T18:18:54+00:00,WCBB: Fordham vs Saint Louis (Feb 11),Buy YES@Kalshi + Buy NO@Polymarket,0.1900,0.7800,0.9700,0.0300,3.00%
2026-02-11T18:18:54+00:00,WCBB: Fordham vs Saint Louis (Feb 11),Buy NO@Kalshi + Buy YES@Polymarket,0.8200,0.1500,0.9700,0.0300,3.00%
2026-02-11T18:19:05+00:00,WCBB: Fordham vs Saint Louis (Feb 11),Buy YES@Kalshi + Buy NO@Polymarket,0.1900,0.7900,0.9800,0.0200,2.00%
2026-02-11T18:19:05+00:00,WCBB: Fordham vs Saint Louis (Feb 11),Buy NO@Kalshi + Buy YES@Polymarket,0.8200,0.1500,0.9700,0.0300,3.00%
2026-02-11T18:19:15+00:00,WCBB: Fordham vs Saint Louis (Feb 11),Buy YES@Kalshi + Buy NO@Polymarket,0.1700,0.8000,0.9700,0.0300,3.00%
2026-02-11T18:19:26+00:00,WCBB: Fordham vs Saint Louis (Feb 11),Buy YES@Kalshi + Buy NO@Polymarket,0.1700,0.7900,0.9600,0.0400,4.00%
2026-02-11T18:19:36+00:00,WCBB: Fordham vs Saint Louis (Feb 11),Buy YES@Kalshi + Buy NO@Polymarket,0.1600,0.8000,0.9600,0.0400,4.00%
2026-02-11T18:19:36+00:00,WCBB: Fordham vs Saint Louis (Feb 11),Buy NO@Kalshi + Buy YES@Polymarket,0.8600,0.0800,0.9400,0.0600,6.00%
2026-02-11T18:19:47+00:00,WCBB: Fordham vs Saint Louis (Feb 11),Buy YES@Kalshi + Buy NO@Polymarket,0.1700,0.8000,0.9700,0.0300,3.00%
2026-02-11T18:19:47+00:00,WCBB: Fordham vs Saint Louis (Feb 11),Buy NO@Kalshi + Buy YES@Polymarket,0.8600,0.1200,0.9800,0.0200,2.00%
2026-02-11T18:19:57+00:00,WCBB: Fordham vs Saint Louis (Feb 11),Buy YES@Kalshi + Buy NO@Polymarket,0.1800,0.7800,0.9600,0.0400,4.00%
2026-02-11T18:19:57+00:00,WCBB: Fordham vs Saint Louis (Feb 11),Buy NO@Kalshi + Buy YES@Polymarket,0.8300,0.1400,0.9700,0.0300,3.00%
2026-02-11T18:20:08+00:00,WCBB: Fordham vs Saint Louis (Feb 11),Buy YES@Kalshi + Buy NO@Polymarket,0.1900,0.7800,0.9700,0.0300,3.00%
2026-02-11T18:20:08+00:00,WCBB: Fordham vs Saint Louis (Feb 11),Buy NO@Kalshi + Buy YES@Polymarket,0.8200,0.1400,0.9600,0.0400,4.00%
2026-02-11T18:20:18+00:00,WCBB: Fordham vs Saint Louis (Feb 11),Buy YES@Kalshi + Buy NO@Polymarket,0.2000,0.7700,0.9700,0.0300,3.00%
2026-02-11T18:20:18+00:00,WCBB: Fordham vs Saint Louis (Feb 11),Buy NO@Kalshi + Buy YES@Polymarket,0.8100,0.1500,0.9600,0.0400,4.00%
2026-02-11T18:20:29+00:00,WCBB: Fordham vs Saint Louis (Feb 11),Buy YES@Kalshi + Buy NO@Polymarket,0.2200,0.7600,0.9800,0.0200,2.00%
2026-02-11T18:20:29+00:00,WCBB: Fordham vs Saint Louis (Feb 11),Buy NO@Kalshi + Buy YES@Polymarket,0.7900,0.1700,0.9600,0.0400,4.00%
2026-02-11T18:20:39+00:00,WCBB: Fordham vs Saint Louis (Feb 11),Buy YES@Kalshi + Buy NO@Polymarket,0.2300,0.7500,0.9800,0.0200,2.00%
2026-02-11T18:20:39+00:00,WCBB: Fordham vs Saint Louis (Feb 11),Buy NO@Kalshi + Buy YES@Polymarket,0.7800,0.1800,0.9600,0.0400,4.00%
2026-02-11T18:20:49+00:00,WCBB: Fordham vs Saint Louis (Feb 11),Buy NO@Kalshi + Buy YES@Polymarket,0.7900,0.1800,0.9700,0.0300,3.00%
2026-02-11T18:21:00+00:00,WCBB: Fordham vs Saint Louis (Feb 11),Buy YES@Kalshi + Buy NO@Polymarket,0.2300,0.7500,0.9800,0.0200,2.00%
2026-02-11T18:21:00+00:00,WCBB: Fordham vs Saint Louis (Feb 11),Buy NO@Kalshi + Buy YES@Polymarket,0.7800,0.1800,0.9600,0.0400,4.00%
2026-02-11T18:21:10+00:00,WCBB: Fordham vs Saint Louis (Feb 11),Buy YES@Kalshi + Buy NO@Polymarket,0.2200,0.7500,0.9700,0.0300,3.00%
2026-02-11T18:21:10+00:00,WCBB: Fordham vs Saint Louis (Feb 11),Buy NO@Kalshi + Buy YES@Polymarket,0.8000,0.1800,0.9800,0.0200,2.00%
2026-02-11T18:21:21+00:00,WCBB: Fordham vs Saint Louis (Feb 11),Buy YES@Kalshi + Buy NO@Polymarket,0.2300,0.7500,0.9800,0.0200,2.00%
2026-02-11T18:21:21+00:00,WCBB: Fordham vs Saint Louis (Feb 11),Buy NO@Kalshi + Buy YES@Polymarket,0.7900,0.1700,0.9600,0.0400,4.00%
2026-02-11T18:21:31+00:00,WCBB: Fordham vs Saint Louis (Feb 11),Buy YES@Kalshi + Buy NO@Polymarket,0.2100,0.7700,0.9800,0.0200,2.00%
2026-02-11T18:21:31+00:00,WCBB: Fordham vs Saint Louis (Feb 11),Buy NO@Kalshi + Buy YES@Polymarket,0.8000,0.1700,0.9700,0.0300,3.00%
2026-02-11T18:21:42+00:00,WCBB: Fordham vs Saint Louis (Feb 11),Buy YES@Kalshi + Buy NO@Polymarket,0.1800,0.7700,0.9500,0.0500,5.00%
2026-02-11T18:21:42+00:00,WCBB: Fordham vs Saint Louis (Feb 11),Buy NO@Kalshi + Buy YES@Polymarket,0.8300,0.1300,0.9600,0.0400,4.00%
2026-02-11T18:21:52+00:00,WCBB: Fordham vs Saint Louis (Feb 11),Buy YES@Kalshi + Buy NO@Polymarket,0.2000,0.7600,0.9600,0.0400,4.00%
2026-02-11T18:21:52+00:00,WCBB: Fordham vs Saint Louis (Feb 11),Buy NO@Kalshi + Buy YES@Polymarket,0.8100,0.1300,0.9400,0.0600,6.00%
2026-02-11T18:22:03+00:00,WCBB: Fordham vs Saint Louis (Feb 11),Buy YES@Kalshi + Buy NO@Polymarket,0.2200,0.7500,0.9700,0.0300,3.00%
2026-02-11T18:22:03+00:00,WCBB: Fordham vs Saint Louis (Feb 11),Buy NO@Kalshi + Buy YES@Polymarket,0.7900,0.1700,0.9600,0.0400,4.00%
2026-02-11T18:22:13+00:00,WCBB: Fordham vs Saint Louis (Feb 11),Buy YES@Kalshi + Buy NO@Polymarket,0.2300,0.7500,0.9800,0.0200,2.00%
2026-02-11T18:22:13+00:00,WCBB: Fordham vs Saint Louis (Feb 11),Buy NO@Kalshi + Buy YES@Polymarket,0.7900,0.1800,0.9700,0.0300,3.00%
2026-02-11T18:22:24+00:00,WCBB: Fordham vs Saint Louis (Feb 11),Buy YES@Kalshi + Buy NO@Polymarket,0.2300,0.7500,0.9800,0.0200,2.00%
2026-02-11T18:22:24+00:00,WCBB: Fordham vs Saint Louis (Feb 11),Buy NO@Kalshi + Buy YES@Polymarket,0.7800,0.1800,0.9600,0.0400,4.00%
2026-02-11T18:22:34+00:00,WCBB: Fordham vs Saint Louis (Feb 11),Buy YES@Kalshi + Buy NO@Polymarket,0.2300,0.7500,0.9800,0.0200,2.00%
2026-02-11T18:22:34+00:00,WCBB: Fordham vs Saint Louis (Feb 11),Buy NO@Kalshi + Buy YES@Polymarket,0.7800,0.1800,0.9600,0.0400,4.00%
2026-02-11T18:22:45+00:00,WCBB: Fordham vs Saint Louis (Feb 11),Buy YES@Kalshi + Buy NO@Polymarket,0.2200,0.7500,0.9700,0.0300,3.00%
2026-02-11T18:22:45+00:00,WCBB: Fordham vs Saint Louis (Feb 11),Buy NO@Kalshi + Buy YES@Polymarket,0.8000,0.1500,0.9500,0.0500,5.00%
2026-02-11T18:22:55+00:00,WCBB: Fordham vs Saint Louis (Feb 11),Buy YES@Kalshi + Buy NO@Polymarket,0.2300,0.7500,0.9800,0.0200,2.00%
2026-02-11T18:22:55+00:00,WCBB: Fordham vs Saint Louis (Feb 11),Buy NO@Kalshi + Buy YES@Polymarket,0.8200,0.1600,0.9800,0.0200,2.00%
2026-02-11T18:23:06+00:00,WCBB: Fordham vs Saint Louis (Feb 11),Buy YES@Kalshi + Buy NO@Polymarket,0.2300,0.7500,0.9800,0.0200,2.00%
2026-02-11T18:23:06+00:00,WCBB: Fordham vs Saint Louis (Feb 11),Buy NO@Kalshi + Buy YES@Polymarket,0.8100,0.1700,0.9800,0.0200,2.00%
2026-02-11T18:23:16+00:00,WCBB: Fordham vs Saint Louis (Feb 11),Buy YES@Kalshi + Buy NO@Polymarket,0.2300,0.7500,0.9800,0.0200,2.00%
2026-02-11T18:23:16+00:00,WCBB: Fordham vs Saint Louis (Feb 11),Buy NO@Kalshi + Buy YES@Polymarket,0.7800,0.1800,0.9600,0.0400,4.00%
2026-02-11T18:23:27+00:00,WCBB: Fordham vs Saint Louis (Feb 11),Buy YES@Kalshi + Buy NO@Polymarket,0.2300,0.7500,0.9800,0.0200,2.00%
2026-02-11T18:23:27+00:00,WCBB: Fordham vs Saint Louis (Feb 11),Buy NO@Kalshi + Buy YES@Polymarket,0.7800,0.1900,0.9700,0.0300,3.00%
2026-02-11T18:23:37+00:00,WCBB: Fordham vs Saint Louis (Feb 11),Buy YES@Kalshi + Buy NO@Polymarket,0.2300,0.7500,0.9800,0.0200,2.00%
2026-02-11T18:23:37+00:00,WCBB: Fordham vs Saint Louis (Feb 11),Buy NO@Kalshi + Buy YES@Polymarket,0.7800,0.1900,0.9700,0.0300,3.00%
2026-02-11T18:23:47+00:00,WCBB: Fordham vs Saint Louis (Feb 11),Buy YES@Kalshi + Buy NO@Polymarket,0.2300,0.7500,0.9800,0.0200,2.00%
2026-02-11T18:23:47+00:00,WCBB: Fordham vs Saint Louis (Feb 11),Buy NO@Kalshi + Buy YES@Polymarket,0.7800,0.1900,0.9700,0.0300,3.00%
2026-02-11T18:23:58+00:00,WCBB: Fordham vs Saint Louis (Feb 11),Buy NO@Kalshi + Buy YES@Polymarket,0.7600,0.2000,0.9600,0.0400,4.00%
2026-02-11T18:24:08+00:00,WCBB: Fordham vs Saint Louis (Feb 11),Buy YES@Kalshi + Buy NO@Polymarket,0.2600,0.7200,0.9800,0.0200,2.00%
2026-02-11T18:24:08+00:00,WCBB: Fordham vs Saint Louis (Feb 11),Buy NO@Kalshi + Buy YES@Polymarket,0.7500,0.2100,0.9600,0.0400,4.00%
2026-02-11T18:24:19+00:00,WCBB: Fordham vs Saint Louis (Feb 11),Buy YES@Kalshi + Buy NO@Polymarket,0.2600,0.7100,0.9700,0.0300,3.00%
2026-02-11T18:24:19+00:00,WCBB: Fordham vs Saint Louis (Feb 11),Buy NO@Kalshi + Buy YES@Polymarket,0.7600,0.2100,0.9700,0.0300,3.00%
2026-02-11T18:24:29+00:00,WCBB: Fordham vs Saint Louis (Feb 11),Buy YES@Kalshi + Buy NO@Polymarket,0.2900,0.6700,0.9600,0.0400,4.00%
2026-02-11T18:24:29+00:00,WCBB: Fordham vs Saint Louis (Feb 11),Buy NO@Kalshi + Buy YES@Polymarket,0.7300,0.2400,0.9700,0.0300,3.00%
2026-02-11T18:24:40+00:00,WCBB: Fordham vs Saint Louis (Feb 11),Buy YES@Kalshi + Buy NO@Polymarket,0.3200,0.6200,0.9400,0.0600,6.00%
2026-02-11T18:24:40+00:00,WCBB: Fordham vs Saint Louis (Feb 11),Buy NO@Kalshi + Buy YES@Polymarket,0.7100,0.2600,0.9700,0.0300,3.00%
2026-02-11T18:24:50+00:00,WCBB: Fordham vs Saint Louis (Feb 11),Buy YES@Kalshi + Buy NO@Polymarket,0.3200,0.6400,0.9600,0.0400,4.00%
2026-02-11T18:24:50+00:00,WCBB: Fordham vs Saint Louis (Feb 11),Buy NO@Kalshi + Buy YES@Polymarket,0.7100,0.2600,0.9700,0.0300,3.00%
2026-02-11T18:25:01+00:00,WCBB: Fordham vs Saint Louis (Feb 11),Buy YES@Kalshi + Buy NO@Polymarket,0.3500,0.6100,0.9600,0.0400,4.00%
2026-02-11T18:25:01+00:00,WCBB: Fordham vs Saint Louis (Feb 11),Buy NO@Kalshi + Buy YES@Polymarket,0.6800,0.2800,0.9600,0.0400,4.00%
2026-02-11T18:25:11+00:00,WCBB: Fordham vs Saint Louis (Feb 11),Buy YES@Kalshi + Buy NO@Polymarket,0.3200,0.6400,0.9600,0.0400,4.00%
2026-02-11T18:25:11+00:00,WCBB: Fordham vs Saint Louis (Feb 11),Buy NO@Kalshi + Buy YES@Polymarket,0.7000,0.2700,0.9700,0.0300,3.00%
2026-02-11T18:25:22+00:00,WCBB: Fordham vs Saint Louis (Feb 11),Buy YES@Kalshi + Buy NO@Polymarket,0.3400,0.6000,0.9400,0.0600,6.00%
2026-02-11T18:25:22+00:00,WCBB: Fordham vs Saint Louis (Feb 11),Buy NO@Kalshi + Buy YES@Polymarket,0.7300,0.2500,0.9800,0.0200,2.00%
2026-02-11T18:25:32+00:00,WCBB: Fordham vs Saint Louis (Feb 11),Buy YES@Kalshi + Buy NO@Polymarket,0.3200,0.6400,0.9600,0.0400,4.00%
2026-02-11T18:25:32+00:00,WCBB: Fordham vs Saint Louis (Feb 11),Buy NO@Kalshi + Buy YES@Polymarket,0.7300,0.2500,0.9800,0.0200,2.00%
2026-02-11T18:25:43+00:00,WCBB: Fordham vs Saint Louis (Feb 11),Buy YES@Kalshi + Buy NO@Polymarket,0.3100,0.6600,0.9700,0.0300,3.00%
2026-02-11T18:25:43+00:00,WCBB: Fordham vs Saint Louis (Feb 11),Buy NO@Kalshi + Buy YES@Polymarket,0.7200,0.2300,0.9500,0.0500,5.00%
2026-02-11T18:25:53+00:00,WCBB: Fordham vs Saint Louis (Feb 11),Buy YES@Kalshi + Buy NO@Polymarket,0.3000,0.6800,0.9800,0.0200,2.00%
2026-02-11T18:25:53+00:00,WCBB: Fordham vs Saint Louis (Feb 11),Buy NO@Kalshi + Buy YES@Polymarket,0.7300,0.2500,0.9800,0.0200,2.00%
2026-02-11T18:26:04+00:00,WCBB: Fordham vs Saint Louis (Feb 11),Buy YES@Kalshi + Buy NO@Polymarket,0.2900,0.6900,0.9800,0.0200,2.00%
2026-02-11T18:26:04+00:00,WCBB: Fordham vs Saint Louis (Feb 11),Buy NO@Kalshi + Buy YES@Polymarket,0.7300,0.2500,0.9800,0.0200,2.00%
2026-02-11T18:26:14+00:00,WCBB: Fordham vs Saint Louis (Feb 11),Buy YES@Kalshi + Buy NO@Polymarket,0.2800,0.6900,0.9700,0.0300,3.00%
2026-02-11T18:26:25+00:00,WCBB: Fordham vs Saint Louis (Feb 11),Buy YES@Kalshi + Buy NO@Polymarket,0.2700,0.7000,0.9700,0.0300,3.00%
2026-02-11T18:26:35+00:00,WCBB: Fordham vs Saint Louis (Feb 11),Buy YES@Kalshi + Buy NO@Polymarket,0.2700,0.7000,0.9700,0.0300,3.00%
2026-02-11T18:26:46+00:00,WCBB: Fordham vs Saint Louis (Feb 11),Buy YES@Kalshi + Buy NO@Polymarket,0.2800,0.7000,0.9800,0.0200,2.00%
2026-02-11T18:26:56+00:00,WCBB: Fordham vs Saint Louis (Feb 11),Buy YES@Kalshi + Buy NO@Polymarket,0.2700,0.7000,0.9700,0.0300,3.00%
2026-02-11T18:27:07+00:00,WCBB: Fordham vs Saint Louis (Feb 11),Buy YES@Kalshi + Buy NO@Polymarket,0.2700,0.7000,0.9700,0.0300,3.00%
2026-02-11T18:27:17+00:00,WCBB: Fordham vs Saint Louis (Feb 11),Buy YES@Kalshi + Buy NO@Polymarket,0.2700,0.7000,0.9700,0.0300,3.00%
2026-02-11T18:27:28+00:00,WCBB: Fordham vs Saint Louis (Feb 11),Buy YES@Kalshi + Buy NO@Polymarket,0.2700,0.7000,0.9700,0.0300,3.00%
2026-02-11T18:27:38+00:00,WCBB: Fordham vs Saint Louis (Feb 11),Buy YES@Kalshi + Buy NO@Polymarket,0.2700,0.7000,0.9700,0.0300,3.00%
2026-02-11T18:27:49+00:00,WCBB: Fordham vs Saint Louis (Feb 11),Buy YES@Kalshi + Buy NO@Polymarket,0.2700,0.7000,0.9700,0.0300,3.00%
2026-02-11T18:27:59+00:00,WCBB: Fordham vs Saint Louis (Feb 11),Buy YES@Kalshi + Buy NO@Polymarket,0.2700,0.7000,0.9700,0.0300,3.00%
2026-02-11T18:28:10+00:00,WCBB: Fordham vs Saint Louis (Feb 11),Buy YES@Kalshi + Buy NO@Polymarket,0.2700,0.7000,0.9700,0.0300,3.00%
2026-02-11T18:28:20+00:00,WCBB: Fordham vs Saint Louis (Feb 11),Buy YES@Kalshi + Buy NO@Polymarket,0.2700,0.7000,0.9700,0.0300,3.00%
2026-02-11T18:28:31+00:00,WCBB: Fordham vs Saint Louis (Feb 11),Buy YES@Kalshi + Buy NO@Polymarket,0.2700,0.7100,0.9800,0.0200,2.00%
2026-02-11T18:28:41+00:00,WCBB: Fordham vs Saint Louis (Feb 11),Buy YES@Kalshi + Buy NO@Polymarket,0.3000,0.6700,0.9700,0.0300,3.00%
2026-02-11T18:28:41+00:00,WCBB: Fordham vs Saint Louis (Feb 11),Buy NO@Kalshi + Buy YES@Polymarket,0.7300,0.2500,0.9800,0.0200,2.00%
2026-02-11T18:28:52+00:00,WCBB: Fordham vs Saint Louis (Feb 11),Buy NO@Kalshi + Buy YES@Polymarket,0.7200,0.2500,0.9700,0.0300,3.00%
2026-02-11T18:29:02+00:00,WCBB: Fordham vs Saint Louis (Feb 11),Buy YES@Kalshi + Buy NO@Polymarket,0.3100,0.6500,0.9600,0.0400,4.00%
2026-02-11T18:29:02+00:00,WCBB: Fordham vs Saint Louis (Feb 11),Buy NO@Kalshi + Buy YES@Polymarket,0.7200,0.2600,0.9800,0.0200,2.00%
2026-02-11T18:29:13+00:00,WCBB: Fordham vs Saint Louis (Feb 11),Buy YES@Kalshi + Buy NO@Polymarket,0.3100,0.6300,0.9400,0.0600,6.00%
2026-02-11T18:29:13+00:00,WCBB: Fordham vs Saint Louis (Feb 11),Buy NO@Kalshi + Buy YES@Polymarket,0.7000,0.2600,0.9600,0.0400,4.00%
2026-02-11T18:29:23+00:00,WCBB: Fordham vs Saint Louis (Feb 11),Buy YES@Kalshi + Buy NO@Polymarket,0.3100,0.6600,0.9700,0.0300,3.00%
2026-02-11T18:29:23+00:00,WCBB: Fordham vs Saint Louis (Feb 11),Buy NO@Kalshi + Buy YES@Polymarket,0.7100,0.2600,0.9700,0.0300,3.00%
2026-02-11T18:29:34+00:00,WCBB: Fordham vs Saint Louis (Feb 11),Buy YES@Kalshi + Buy NO@Polymarket,0.2800,0.6400,0.9200,0.0800,8.00%
2026-02-11T18:29:34+00:00,WCBB: Fordham vs Saint Louis (Feb 11),Buy NO@Kalshi + Buy YES@Polymarket,0.7300,0.2500,0.9800,0.0200,2.00%
2026-02-11T18:29:44+00:00,WCBB: Fordham vs Saint Louis (Feb 11),Buy YES@Kalshi + Buy NO@Polymarket,0.2600,0.7100,0.9700,0.0300,3.00%
2026-02-11T18:29:44+00:00,WCBB: Fordham vs Saint Louis (Feb 11),Buy NO@Kalshi + Buy YES@Polymarket,0.7500,0.2100,0.9600,0.0400,4.00%
2026-02-11T18:29:55+00:00,WCBB: Fordham vs Saint Louis (Feb 11),Buy YES@Kalshi + Buy NO@Polymarket,0.3000,0.6800,0.9800,0.0200,2.00%
2026-02-11T18:29:55+00:00,WCBB: Fordham vs Saint Louis (Feb 11),Buy NO@Kalshi + Buy YES@Polymarket,0.7400,0.2300,0.9700,0.0300,3.00%
2026-02-11T18:30:05+00:00,WCBB: Fordham vs Saint Louis (Feb 11),Buy YES@Kalshi + Buy NO@Polymarket,0.2800,0.6800,0.9600,0.0400,4.00%
2026-02-11T18:30:05+00:00,WCBB: Fordham vs Saint Louis (Feb 11),Buy NO@Kalshi + Buy YES@Polymarket,0.7300,0.2300,0.9600,0.0400,4.00%
2026-02-11T18:30:16+00:00,WCBB: Fordham vs Saint Louis (Feb 11),Buy YES@Kalshi + Buy NO@Polymarket,0.3100,0.6500,0.9600,0.0400,4.00%
2026-02-11T18:30:16+00:00,WCBB: Fordham vs Saint Louis (Feb 11),Buy NO@Kalshi + Buy YES@Polymarket,0.7000,0.2500,0.9500,0.0500,5.00%
2026-02-11T18:30:26+00:00,WCBB: Fordham vs Saint Louis (Feb 11),Buy YES@Kalshi + Buy NO@Polymarket,0.3300,0.6400,0.9700,0.0300,3.00%
2026-02-11T18:30:26+00:00,WCBB: Fordham vs Saint Louis (Feb 11),Buy NO@Kalshi + Buy YES@Polymarket,0.6800,0.2900,0.9700,0.0300,3.00%
2026-02-11T18:30:37+00:00,WCBB: Fordham vs Saint Louis (Feb 11),Buy YES@Kalshi + Buy NO@Polymarket,0.3300,0.6400,0.9700,0.0300,3.00%
2026-02-11T18:30:47+00:00,WCBB: Fordham vs Saint Louis (Feb 11),Buy YES@Kalshi + Buy NO@Polymarket,0.3800,0.6000,0.9800,0.0200,2.00%
2026-02-11T18:30:47+00:00,WCBB: Fordham vs Saint Louis (Feb 11),Buy NO@Kalshi + Buy YES@Polymarket,0.6500,0.3200,0.9700,0.0300,3.00%
2026-02-11T18:30:58+00:00,WCBB: Fordham vs Saint Louis (Feb 11),Buy YES@Kalshi + Buy NO@Polymarket,0.3900,0.5700,0.9600,0.0400,4.00%
2026-02-11T18:30:58+00:00,WCBB: Fordham vs Saint Louis (Feb 11),Buy NO@Kalshi + Buy YES@Polymarket,0.6300,0.3500,0.9800,0.0200,2.00%
2026-02-11T18:31:08+00:00,WCBB: Fordham vs Saint Louis (Feb 11),Buy YES@Kalshi + Buy NO@Polymarket,0.4000,0.5600,0.9600,0.0400,4.00%
2026-02-11T18:31:08+00:00,WCBB: Fordham vs Saint Louis (Feb 11),Buy NO@Kalshi + Buy YES@Polymarket,0.6300,0.3100,0.9400,0.0600,6.00%
2026-02-11T18:31:19+00:00,WCBB: Fordham vs Saint Louis (Feb 11),Buy YES@Kalshi + Buy NO@Polymarket,0.3800,0.5800,0.9600,0.0400,4.00%
2026-02-11T18:31:19+00:00,WCBB: Fordham vs Saint Louis (Feb 11),Buy NO@Kalshi + Buy YES@Polymarket,0.6300,0.3500,0.9800,0.0200,2.00%
2026-02-11T18:31:29+00:00,WCBB: Fordham vs Saint Louis (Feb 11),Buy YES@Kalshi + Buy NO@Polymarket,0.3600,0.6100,0.9700,0.0300,3.00%
2026-02-11T18:31:29+00:00,WCBB: Fordham vs Saint Louis (Feb 11),Buy NO@Kalshi + Buy YES@Polymarket,0.6600,0.3000,0.9600,0.0400,4.00%
